parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1762,1,1866885,Mycolicibacterium,1,1
1866885,2,85693,Mycolicibacterium monacense,1,1
2062,1,1883,Streptomyces,4827,4843
1883,2,54571,Streptomyces venezuelae,4768,4784
1883,1,2593676,unclassified Streptomyces,17,17
2593676,2,1736046,Streptomyces sp. SM18,2,2
2593676,2,2751189,Streptomyces sp. NEAU-sy36,2,2
2593676,2,2837956,Streptomyces sp. FIT100,1,1
2593676,2,2981135,Streptomyces sp. HUAS 14-6,1,1
2593676,2,2975706,Streptomyces sp. NBC_00304,1,1
2593676,2,2975714,Streptomyces sp. NBC_00335,1,1
2593676,2,2903646,Streptomyces sp. NBC_00328,1,1
2593676,2,2730915,Streptomyces sp. Z423-1,1,1
2593676,2,2903878,Streptomyces sp. NBC_01465,1,1
1883,2,68286,Streptomyces zaomyceticus,2,2
1883,1,629295,Streptomyces griseus group,1,1
629295,1,1482561,Streptomyces anulatus subgroup,1,1
1482561,2,1892,Streptomyces anulatus,1,1
1883,2,553510,Streptomyces gilvosporeus,1,1
1883,2,1971,Streptomyces noursei,1,1
1883,2,452529,Streptomyces scopuliridis,1,1
1883,2,436397,Streptomyces sudanensis,1,1
1883,1,2838335,Streptomyces aurantiacus group,1,1
2838335,2,47760,Streptomyces aurantiacus,1,1
1883,2,1077946,Streptomyces hundungensis,1,1
1883,2,319947,Streptomyces durmitorensis,1,1
1883,2,66374,Streptomyces nojiriensis,1,1
28056,1,1865,Actinoplanes,1,1
1865,1,2626549,unclassified Actinoplanes,1,1
2626549,2,2975953,Actinoplanes sp. NBC_00393,1,1
28056,1,1873,Micromonospora,1,1
2070,1,1835,Saccharopolyspora,1,1
1835,2,524884,Saccharopolyspora rosea,1,1
2070,1,1813,Amycolatopsis,1,1
1813,2,715475,Amycolatopsis mongoliensis,1,1
84107,1,102106,Collinsella,44541,44695
102106,2,74426,Collinsella aerofaciens,44541,44695
84107,1,1472762,Enorma,1,1
1472762,2,1871019,Enorma phocaeensis,1,1
1643824,1,133925,Olsenella,39356,39492
133925,1,2638792,unclassified Olsenella,39355,39491
2638792,2,712411,Olsenella sp. oral taxon 807,39355,39491
1643824,1,2082587,Parolsenella,1,1
2082587,2,1871022,Parolsenella massiliensis,1,1
1643826,1,84111,Eggerthella,8882,8912
84111,2,84112,Eggerthella lenta,8861,8891
84111,2,2690837,Eggerthella guodeyinii,4,4
1643826,1,1926677,Raoultibacter,3,3
1926677,2,1907662,Raoultibacter timonensis,3,3
1643826,1,644652,Gordonibacter,2,2
644652,2,471189,Gordonibacter pamelaeae,2,2
2131,1,2132,Spiroplasma,1,1
2132,1,2637901,unclassified Spiroplasma,1,1
2637901,2,3066279,Spiroplasma endosymbiont of Cantharis rufa,1,1
2895623,1,2895509,Metamycoplasma,1,1
2895509,2,2098,Metamycoplasma hominis,1,1
815,1,909656,Phocaeicola,38679,38813
909656,2,357276,Phocaeicola dorei,37178,37307
909656,2,821,Phocaeicola vulgatus,123,123
909656,2,376805,Phocaeicola salanitronis,10,10
909656,2,387090,Phocaeicola coprophilus,1,1
815,1,816,Bacteroides,359,360
816,2,817,Bacteroides fragilis,54,54
816,2,818,Bacteroides thetaiotaomicron,49,49
816,2,371601,Bacteroides xylanisolvens,32,32
816,2,28116,Bacteroides ovatus,20,20
816,1,2646097,unclassified Bacteroides,17,17
2646097,2,2972761,Bacteroides sp. BFG-257,9,9
2646097,2,2763022,Bacteroides sp. M10,2,2
2646097,2,2785531,Bacteroides sp. HF-162,2,2
2646097,2,2528203,Bacteroides sp. A1C1,1,1
2646097,2,2755405,Bacteroides sp. CACC 737,1,1
2646097,2,2847299,Bacteroides sp. DH3716P,1,1
2646097,2,3117552,Bacteroides sp. MSB163,1,1
816,2,47678,Bacteroides caccae,15,15
816,2,820,Bacteroides uniformis,13,13
816,2,674529,Bacteroides faecis,11,11
816,2,28111,Bacteroides eggerthii,9,9
816,2,291644,Bacteroides salyersiae,8,8
816,2,291645,Bacteroides nordii,7,7
816,2,246787,Bacteroides cellulosilyticus,6,6
816,2,2650157,Bacteroides zhangwenhongii,6,6
816,2,46506,Bacteroides stercoris,5,5
816,2,1796613,Bacteroides caecimuris,4,4
816,2,338188,Bacteroides finegoldii,2,2
816,2,290053,Bacteroides helcogenes,1,1
816,2,329854,Bacteroides intestinalis,1,1
816,2,28119,Bacteroides zoogleoformans,1,1
816,2,28113,Bacteroides heparinolyticus,1,1
816,2,2715212,Bacteroides faecium,1,1
171551,1,836,Porphyromonas,37467,37597
836,2,837,Porphyromonas gingivalis,37403,37533
836,2,28124,Porphyromonas endodontalis,2,2
836,2,36874,Porphyromonas cangingivalis,1,1
836,2,393921,Porphyromonas crevioricanis,1,1
171552,1,2884814,Pseudoprevotella,26833,26926
2884814,2,2133944,Pseudoprevotella muciniphila,26833,26926
171552,1,838,Prevotella,19,19
838,2,470565,Prevotella histicola,7,7
838,2,28131,Prevotella intermedia,3,3
838,2,28132,Prevotella melaninogenica,2,2
838,2,28125,Prevotella bivia,1,1
838,2,28129,Prevotella denticola,1,1
838,2,282402,Prevotella multiformis,1,1
171552,1,2974251,Segatella,9,9
2974251,2,165179,Segatella copri,9,9
171552,1,577309,Paraprevotella,3,3
577309,2,454155,Paraprevotella xylaniphila,3,3
171552,1,2974257,Hoylesella,3,3
2974257,2,76123,Hoylesella enoeca,2,2
2974257,2,28127,Hoylesella buccalis,1,1
171550,1,239759,Alistipes,14877,14928
239759,2,2585118,Alistipes communis,14838,14889
239759,2,328813,Alistipes onderdonkii,4,4
239759,2,2585119,Alistipes dispar,4,4
239759,2,328814,Alistipes shahii,3,3
239759,2,214856,Alistipes finegoldii,2,2
239759,2,626932,Alistipes indistinctus,2,2
239759,2,1288121,Alistipes senegalensis,2,2
2005473,1,2815786,Sodaliphilus,9066,9097
2815786,2,2606626,Sodaliphilus pleomorphus,9066,9097
2005473,1,2518495,Duncaniella,3,3
2518495,2,2518971,Duncaniella dubosii,2,2
2518495,1,2649562,unclassified Duncaniella,1,1
2005473,1,2518497,Paramuribaculum,3,3
2518497,2,2094151,Paramuribaculum intestinale,3,3
2005473,1,1918540,Muribaculum,2,2
1918540,2,2530390,Muribaculum gordoncarteri,2,2
1853231,1,574697,Butyricimonas,4554,4569
574697,2,2093856,Butyricimonas faecalis,4544,4559
574697,2,1472416,Butyricimonas faecihominis,3,3
574697,2,544645,Butyricimonas virosa,2,2
574697,2,1472417,Butyricimonas paravirosa,1,1
1853231,1,283168,Odoribacter,3,3
283168,2,28118,Odoribacter splanchnicus,3,3
2005525,1,195950,Tannerella,1482,1487
195950,2,712710,Tannerella serpentiformis,1482,1487
2005525,1,375288,Parabacteroides,122,122
375288,2,823,Parabacteroides distasonis,63,63
375288,2,387661,Parabacteroides johnsonii,28,28
375288,2,2685834,Parabacteroides chongii,6,6
375288,1,2649774,unclassified Parabacteroides,4,4
2649774,2,2951805,Parabacteroides sp. AD58,4,4
375288,2,46503,Parabacteroides merdae,1,1
375288,2,1217282,Parabacteroides faecis,1,1
2005519,1,397864,Barnesiella,7,7
397864,1,2645177,unclassified Barnesiella,6,6
2645177,2,1965590,Barnesiella sp. An22,6,6
397864,2,397865,Barnesiella viscericola,1,1
2005519,1,1348911,Coprobacter,3,3
1348911,2,1501392,Coprobacter secundus,2,2
1348911,2,1099853,Coprobacter fastidiosus,1,1
558415,1,3129724,Xiashengella,1,1
3129724,2,2949635,Xiashengella succiniciproducens,1,1
1471398,1,1471399,Draconibacterium,1,1
1471399,1,1573822,environmental samples,1,1
1573822,2,1573823,uncultured Draconibacterium sp.,1,1
2782232,1,59732,Chryseobacterium,36238,36363
59732,2,253,Chryseobacterium indologenes,35824,35948
59732,1,2593645,unclassified Chryseobacterium,29,29
2593645,2,2838877,Chryseobacterium sp. ZHDP1,5,5
2593645,2,2594269,Chryseobacterium sp. SNU WT5,5,5
2593645,2,2713414,Chryseobacterium sp. POL2,4,4
2593645,2,2879938,Chryseobacterium sp. MEBOG06,2,2
2593645,2,3093923,Chryseobacterium sp. JJR-5R,2,2
2593645,2,3042315,Chryseobacterium sp. wdc7,2,2
2593645,2,2920939,Chryseobacterium sp. Y16C,2,2
2593645,2,1721091,Chryseobacterium sp. IHB B 17019,1,1
2593645,2,1871047,Chryseobacterium sp.,1,1
2593645,2,2015076,Chryseobacterium sp. T16E-39,1,1
2593645,2,878220,Chryseobacterium sp. StRB126,1,1
2593645,2,2745153,Chryseobacterium sp. MYb264,1,1
59732,2,536441,Chryseobacterium taklimakanense,8,8
59732,2,250,Chryseobacterium gleum,6,6
59732,2,651561,Chryseobacterium arthrosphaerae,4,4
59732,2,1265445,Chryseobacterium camelliae,3,3
59732,2,2754694,Chryseobacterium manosquense,3,3
59732,2,1493872,Chryseobacterium shandongense,3,3
59732,2,1324352,Chryseobacterium gallinarum,3,3
59732,2,373672,Chryseobacterium gambrini,2,2
59732,2,2929799,Chryseobacterium oryzae,2,2
59732,2,2759528,Chryseobacterium capnotolerans,2,2
59732,2,2983606,Chryseobacterium fluminis,1,1
59732,2,1241982,Chryseobacterium nakagawai,1,1
59732,2,2497456,Chryseobacterium aureum,1,1
59732,2,1807141,Chryseobacterium panacisoli,1,1
2782232,1,2782229,Epilithonimonas,4,4
2782229,2,2487072,Epilithonimonas vandammei,4,4
2782232,1,2782231,Kaistella,1,1
2782231,2,1241979,Kaistella carnis,1,1
2762318,1,28250,Ornithobacterium,4,4
28250,2,28251,Ornithobacterium rhinotracheale,4,4
2762318,1,308865,Elizabethkingia,4,4
308865,2,1117645,Elizabethkingia anophelis,2,2
308865,1,2685307,unclassified Elizabethkingia,2,2
2685307,2,2583851,Elizabethkingia sp. JS20170427COW,1,1
2685307,2,2796140,Elizabethkingia sp. M8,1,1
2762318,1,501783,Cloacibacterium,3,3
501783,2,2004710,Cloacibacterium caeni,3,3
2762318,1,34084,Riemerella,1,1
34084,2,103810,Riemerella columbina,1,1
2762318,1,59734,Empedobacter,1,1
59734,2,247,Empedobacter brevis,1,1
2762318,1,59735,Bergeyella,1,1
59735,2,1735111,Bergeyella porcorum,1,1
2762318,1,1433995,Cruoricaptor,1,1
1433995,2,1118202,Cruoricaptor ignavus,1,1
2762318,1,2766734,Faecalibacter,1,1
2766734,1,2766735,unclassified Faecalibacter,1,1
2766735,2,3103144,Faecalibacter sp. LW9,1,1
49546,1,237,Flavobacterium,30077,30181
237,2,996,Flavobacterium columnare,29569,29671
237,2,2906076,Flavobacterium covae,82,82
237,2,2906077,Flavobacterium davisii,15,15
237,2,2906078,Flavobacterium oreochromis,6,6
237,1,196869,unclassified Flavobacterium,4,4
196869,2,2986831,Flavobacterium sp. N2270,1,1
196869,2,2986835,Flavobacterium sp. N3904,1,1
196869,2,2845819,Flavobacterium sp. CECT 9288,1,1
237,2,1114861,Flavobacterium collinsii,1,1
237,2,2893884,Flavobacterium flavipigmentatum,1,1
237,2,2893886,Flavobacterium galactosidilyticum,1,1
237,2,1563479,Flavobacterium dauae,1,1
237,2,1763534,Flavobacterium crassostreae,1,1
237,2,1306519,Flavobacterium commune,1,1
237,2,312277,Flavobacterium indicum,1,1
237,2,3003262,Flavobacterium limnophilum,1,1
49546,1,52959,Polaribacter,1,1
52959,1,196858,unclassified Polaribacter,1,1
196858,2,1312072,Polaribacter sp. SA4-12,1,1
49546,1,291183,Lacinutrix,1,1
291183,1,2647285,unclassified Lacinutrix,1,1
2647285,2,2057808,Lacinutrix sp. Bg11-31,1,1
84566,1,28453,Sphingobacterium,6,6
28453,2,649196,Sphingobacterium hotanense,1,1
28453,2,797291,Sphingobacterium lactis,1,1
28453,1,2609468,unclassified Sphingobacterium,1,1
2609468,2,2003121,Sphingobacterium sp. G1-14,1,1
28453,2,3025669,Sphingobacterium oryzagri,1,1
84566,1,84567,Pedobacter,4,4
84567,2,2679963,Pedobacter gandavensis,3,3
84567,2,2605747,Pedobacter aquae,1,1
3141702,1,319458,Leadbetterella,3,3
319458,2,316068,Leadbetterella byssophila,3,3
2093822,1,2093823,Candidatus Nanosynbacter,35535,35658
2093823,2,2572088,Candidatus Nanosynbacter featherlites,35445,35568
2093823,2,2093824,Candidatus Nanosynbacter lyticus,1,1
2093823,1,2725944,unclassified Candidatus Nanosynbacter,1,1
2725944,2,2899133,Candidatus Nanosynbacter sp. HMT-352,1,1
72294,1,194,Campylobacter,7806,7833
194,2,824,Campylobacter gracilis,7806,7833
72293,1,209,Helicobacter,5097,5114
209,2,210,Helicobacter pylori,5097,5114
543,1,561,Escherichia,41,41
561,2,564,Escherichia fergusonii,22,22
561,2,562,Escherichia coli,6,6
2890311,1,570,Klebsiella,1,1
570,2,573,Klebsiella pneumoniae,1,1
543,1,590,Salmonella,1,1
590,2,28901,Salmonella enterica,1,1
32033,1,338,Xanthomonas,2,2
338,2,347,Xanthomonas oryzae,2,2
32033,1,68,Lysobacter,1,1
68,2,1605891,Lysobacter maris,1,1
468,1,469,Acinetobacter,2,2
34064,1,262,Francisella,1,1
75682,1,884214,Candidatus Zinderia,1,1
884214,1,3077950,unclassified Candidatus Zinderia,1,1
3077950,2,3077951,Candidatus Zinderia endosymbiont of Aphrophora alni,1,1
481,1,482,Neisseria,1,1
482,2,485,Neisseria gonorrhoeae,1,1
203492,1,848,Fusobacterium,2,2
848,2,851,Fusobacterium nucleatum,1,1
745062,1,4235,Lactuca,2,2
4235,2,4236,Lactuca sativa,2,2
3563,1,3564,Amaranthus,1,1
3564,2,29722,Amaranthus tricolor,1,1
